CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Engagement_Score,R_Score,F_Score,M_Score,Churn,Customer_Segment,Customer_Lifetime_Months,Monthly_Trans_Value,Monthly_Trans_Frequency,Monthly_Revenue_Interchange,Monthly_Revenue_Interest,Total_Monthly_Revenue,Retention_Rate,Expected_Lifetime_Months,Customer_Lifetime_Value,CLV_Percentile,Profitability_Tier,Acquisition_Cost,Total_Servicing_Cost,Total_Cost,Total_Revenue,Net_Profit,Profit_Margin_%,ROI_%,Value_Matrix
712999008,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,33,3,1,1,2628,1771,857,0.788,4316,72,0.6,0.674,47.06,4,3,3,0,Potential Loyalists,33,359.67,6.00,8.99,26.56,35.56,0.98,32.22,1145.57,Premium,Gold (Top 25%),150,165,315,1173.37,858.37,73.15,272.50,High Value - Retain
780790008,Existing Customer,46,F,3,Unknown,Married,$40K - $60K,Blue,39,6,3,2,1457,563,894,0.711,3967,69,0.568,0.386,44.068,2,3,3,0,At Risk,39,330.58,5.75,8.26,8.45,16.71,0.94,36.61,611.70,Medium,Bronze (Top 75%),150,195,345,651.67,306.67,47.06,88.89,Low Value - Grow
779499933,Existing Customer,46,M,5,Uneducated,Unknown,$80K - $120K,Blue,28,6,1,1,34516,1259,33257,0.671,4300,94,0.741,0.036,55.80,4,4,3,0,Potential Loyalists,28,358.33,7.83,8.96,18.88,27.84,0.98,27.34,761.14,High,Silver (Top 50%),150,140,290,779.61,489.61,62.80,168.83,High Value - Retain
717200508,Existing Customer,40,F,4,Uneducated,Single,Unknown,Blue,32,3,1,3,3056,2038,1018,0.675,4734,73,0.659,0.667,49.136,4,3,3,0,Potential Loyalists,32,394.50,6.08,9.86,30.57,40.43,0.98,31.24,1263.18,Premium,Gold (Top 25%),150,160,310,1293.84,983.84,76.04,317.37,High Value - Retain
716995083,Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue,44,6,2,4,2650,1049,1601,0.874,4218,64,0.73,0.396,43.27,3,2,3,0,Need Attention,44,351.50,5.33,8.79,15.74,24.52,0.76,33.41,819.25,High,Silver (Top 50%),150,220,370,1078.99,708.99,65.71,191.62,High Value - Retain
718137183,Existing Customer,58,F,1,College,Married,Less than $40K,Blue,38,4,2,3,3331,2251,1080,1.044,5379,92,0.643,0.676,59.12,3,4,4,0,Loyal Customers,38,448.25,7.67,11.21,33.77,44.97,0.98,37.21,1673.25,Premium,Platinum (Top 10%),150,190,340,1708.91,1368.91,80.10,402.62,High Value - Retain
787507833,Existing Customer,49,F,1,Uneducated,Unknown,Less than $40K,Blue,38,6,2,1,3343,1820,1523,0.727,4507,63,0.703,0.544,44.028,3,2,3,0,Need Attention,38,375.58,5.25,9.39,27.30,36.69,0.76,28.85,1058.59,High,Silver (Top 50%),150,190,340,1394.20,1054.20,75.61,310.06,High Value - Retain
810974958,Attrited Customer,51,M,2,High School,Married,$60K - $80K,Blue,46,5,3,2,4123,1760,2363,0.869,2447,40,0.429,0.427,26.39,2,1,2,1,Hibernating,46,203.92,3.33,5.10,26.40,31.50,0.61,27.91,879.01,High,Silver (Top 50%),150,230,380,1448.90,1068.90,73.77,281.29,High Value - Win Back
717967833,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,36,3,1,0,2677,1555,1122,0.639,4757,81,0.688,0.581,52.43,4,3,4,0,Potential Loyalists,36,396.42,6.75,9.91,23.33,33.24,0.98,35.15,1168.12,Premium,Gold (Top 25%),150,180,330,1196.48,866.47,72.42,262.57,High Value - Retain
712267983,Attrited Customer,57,F,0,Graduate,Single,Less than $40K,Blue,45,4,3,3,3023,2517,506,0.646,2477,42,0.615,0.833,27.308,2,1,2,1,Hibernating,45,206.42,3.50,5.16,37.75,42.92,0.61,27.30,1171.60,Premium,Gold (Top 25%),150,225,375,1931.19,1556.19,80.58,414.98,High Value - Win Back
717376758,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,47,4,3,1,2238,1324,914,0.762,4108,72,0.846,0.592,45.83,2,3,3,0,At Risk,47,342.33,6.00,8.56,19.86,28.42,0.94,44.12,1253.73,Premium,Gold (Top 25%),150,235,385,1335.66,950.66,71.18,246.93,High Value - Retain
718250883,Attrited Customer,59,F,2,High School,Married,Unknown,Blue,51,3,3,3,3875,1397,2478,0.573,2312,49,0.581,0.361,29.448,2,2,2,1,Hibernating,51,192.67,4.08,4.82,20.96,25.77,0.61,30.94,797.38,High,Silver (Top 50%),150,255,405,1314.35,909.35,69.19,224.53,High Value - Win Back
717491058,Existing Customer,42,M,2,Post-Graduate,Single,$60K - $80K,Blue,26,6,2,3,20803,1747,19056,0.311,4012,60,0.429,0.084,40.85,3,2,3,0,Need Attention,26,334.33,5.00,8.36,26.21,34.56,0.76,19.74,682.32,Medium,Bronze (Top 75%),150,130,280,898.65,618.65,68.84,220.95,Low Value - Grow
802243458,Attrited Customer,48,M,2,Doctorate,Single,$40K - $60K,Blue,42,6,3,2,2760,0,2760,0.576,1759,34,0.214,0,21.236,2,1,1,1,Lost,42,146.58,2.83,3.66,0.00,3.66,0.68,28.56,104.65,Low,Standard,150,210,360,153.91,-206.09,-133.90,-57.25,Low Value - Lost
714485508,Existing Customer,45,M,3,Doctorate,Single,$80K - $120K,Blue,36,6,2,4,9086,1254,7832,0.93,3906,81,0.8,0.138,48.82,3,3,3,0,Potential Loyalists,36,325.50,6.75,8.14,18.81,26.95,0.98,35.15,947.12,High,Silver (Top 50%),150,180,330,970.11,640.11,65.98,193.97,High Value - Retain
711377808,Existing Customer,47,M,3,Graduate,Unknown,$60K - $80K,Blue,36,4,3,2,21142,0,21142,0.812,4360,66,1.357,0,44.44,2,2,3,0,Hibernating,36,363.33,5.50,9.08,0.00,9.08,0.61,21.84,198.38,Low,Standard,150,180,330,327.00,-3.00,-0.92,-0.91,Low Value - Grow
718565733,Existing Customer,62,M,0,Unknown,Single,Less than $40K,Blue,36,3,2,4,3653,1769,1884,0.825,4423,67,0.763,0.484,45.29,3,2,3,0,Need Attention,36,368.58,5.58,9.21,26.54,35.75,0.76,27.33,977.18,High,Silver (Top 50%),150,180,330,1286.99,956.99,74.36,290.00,High Value - Retain
712723608,Existing Customer,44,F,3,Uneducated,Unknown,Less than $40K,Blue,36,6,2,4,1713,0,1713,0.678,3999,66,1.062,0,43.20,3,2,3,0,Need Attention,36,333.25,5.50,8.33,0.00,8.33,0.76,27.33,227.73,Low,Standard,150,180,330,299.93,-30.07,-10.03,-9.11,Low Value - Grow
789948408,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,46,3,1,4,34516,1718,32798,0.51,5220,74,0.423,0.05,51.48,4,3,4,0,Potential Loyalists,46,435.00,6.17,10.88,25.77,36.64,0.98,44.91,1645.73,Premium,Platinum (Top 10%),150,230,380,1685.67,1305.67,77.46,343.60,High Value - Retain
734909358,Existing Customer,43,M,4,Graduate,Single,$80K - $120K,Blue,33,4,1,1,6548,1244,5304,0.667,4354,79,0.927,0.19,50.016,4,3,3,0,Potential Loyalists,33,362.83,6.58,9.07,18.66,27.73,0.98,32.22,893.43,High,Silver (Top 50%),150,165,315,915.12,600.12,65.58,190.51,High Value - Retain
719267283,Existing Customer,35,F,2,Doctorate,Married,$40K - $60K,Blue,27,6,1,0,1953,1554,399,0.581,4598,71,0.651,0.796,47.79,4,3,3,0,Potential Loyalists,27,383.17,5.92,9.58,23.31,32.89,0.98,26.36,866.96,High,Silver (Top 50%),150,135,285,888.01,603.01,67.91,211.58,High Value - Retain
780684933,Existing Customer,49,M,3,High School,Unknown,$40K - $60K,Blue,38,4,1,3,3051,1783,1268,0.732,4887,69,0.725,0.584,48.15,4,3,4,0,Potential Loyalists,38,407.25,5.75,10.18,26.74,36.93,0.98,37.10,1369.95,Premium,Gold (Top 25%),150,190,340,1403.20,1063.20,75.77,312.71,High Value - Retain
720330558,Attrited Customer,44,M,3,Graduate,Married,$80K - $120K,Blue,25,5,2,3,25256,966,24290,0.488,2048,40,0.333,0.038,24.99,3,1,1,1,Need Attention,25,170.67,3.33,4.27,14.49,18.76,0.76,18.98,356.04,Low,Standard,150,125,275,468.92,193.92,41.35,70.52,Low Value - Lost
720784833,Attrited Customer,48,F,3,Graduate,Single,Unknown,Blue,36,3,3,1,1630,1243,387,0.4,1884,43,0.303,0.763,25.336,2,1,1,1,Lost,36,157.00,3.58,3.93,18.65,22.57,0.68,24.48,552.46,Medium,Bronze (Top 75%),150,180,330,812.52,482.52,59.39,146.22,Low Value - Lost
789059958,Existing Customer,42,M,4,High School,Married,$120K +,Gold,30,6,2,4,34516,1045,33471,0.848,3574,75,0.923,0.03,45.10,3,3,2,0,Potential Loyalists,30,297.83,6.25,7.45,15.67,23.12,0.98,29.29,677.19,Medium,Bronze (Top 75%),150,150,300,693.62,393.62,56.75,131.21,Low Value - Grow
797138883,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,37,3,2,3,10800,1491,9309,0.543,3966,77,0.638,0.138,47.46,3,3,3,0,Potential Loyalists,37,330.50,6.42,8.26,22.37,30.63,0.98,36.12,1106.36,High,Silver (Top 50%),150,185,335,1133.22,798.22,70.44,238.27,High Value - Retain
721448283,Attrited Customer,39,F,1,Graduate,Single,Less than $40K,Blue,26,3,3,1,1876,1536,340,0.712,2579,47,0.469,0.819,29.72,2,2,2,1,Hibernating,26,214.92,3.92,5.37,23.04,28.41,0.61,15.77,448.17,Medium,Bronze (Top 75%),150,130,280,738.74,458.74,62.10,163.83,Low Value - Lost
710552733,Attrited Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,36,2,3,2,4963,0,4963,0.637,2335,40,0.429,0,25.94,2,1,2,1,Hibernating,36,194.58,3.33,4.86,0.00,4.86,0.61,21.84,106.24,Low,Standard,150,180,330,175.13,-154.87,-88.44,-46.93,Low Value - Lost
742778358,Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Blue,37,3,1,4,16739,1229,15510,0.497,4014,69,0.568,0.073,44.656,4,3,3,0,Potential Loyalists,37,334.50,5.75,8.36,18.44,26.80,0.98,36.12,968.01,High,Silver (Top 50%),150,185,335,991.51,656.51,66.21,195.97,High Value - Retain
713933658,Existing Customer,56,F,0,Graduate,Single,Less than $40K,Blue,45,3,6,2,2463,1621,842,0.568,4118,70,0.591,0.658,44.47,1,3,3,0,At Risk,45,343.17,5.83,8.58,24.31,32.89,0.94,42.24,1389.43,Premium,Gold (Top 25%),150,225,375,1480.24,1105.24,74.67,294.73,High Value - Retain
788142483,Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,38,3,3,1,34516,1278,33238,0.51,4699,73,0.622,0.037,48.596,2,3,3,0,At Risk,38,391.58,6.08,9.79,19.17,28.96,0.94,35.67,1032.96,High,Silver (Top 50%),150,190,340,1100.46,760.46,69.10,223.67,High Value - Retain
789705408,Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,37,4,1,2,4743,1687,3056,0.957,3739,55,0.618,0.356,37.96,4,2,2,0,New Customers,37,311.58,4.58,7.79,25.31,33.09,0.90,33.45,1107.05,High,Silver (Top 50%),150,185,335,1224.50,889.50,72.64,265.52,High Value - Retain
780378633,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,33,4,3,4,9382,1455,7927,0.482,3412,71,0.821,0.155,42.65,2,3,2,0,Need Attention,33,284.33,5.92,7.11,21.83,28.93,0.76,25.06,724.96,Medium,Bronze (Top 75%),150,165,315,954.80,639.80,67.01,203.11,Low Value - Grow
817422408,Existing Customer,45,F,3,Uneducated,Single,Less than $40K,Blue,30,3,2,3,2059,1118,941,0.788,4110,71,1.152,0.543,45.64,3,3,3,0,Potential Loyalists,30,342.50,5.92,8.56,16.77,25.33,0.98,29.29,741.97,Medium,Bronze (Top 75%),150,150,300,759.98,459.98,60.53,153.32,Low Value - Grow
781297983,Existing Customer,58,M,2,Unknown,Divorced,$60K - $80K,Blue,52,6,2,3,20410,1196,19214,0.726,3525,78,0.733,0.059,46.10,3,3,2,0,Potential Loyalists,52,293.75,6.50,7.34,17.94,25.28,0.98,50.77,1283.60,Premium,Gold (Top 25%),150,260,410,1314.75,904.75,68.82,220.67,High Value - Retain
710671608,Existing Customer,39,F,2,Graduate,Divorced,Less than $40K,Blue,31,5,3,4,6798,918,5880,0.671,3961,69,0.605,0.135,44.044,2,3,3,0,At Risk,31,330.08,5.75,8.25,13.77,22.02,0.94,29.10,640.81,Medium,Bronze (Top 75%),150,155,305,682.68,377.68,55.32,123.83,Low Value - Grow
719967708,Existing Customer,44,F,2,Unknown,Single,Less than $40K,Blue,32,3,1,4,6472,2128,4344,0.58,3592,66,0.833,0.329,41.77,4,2,2,0,New Customers,32,299.33,5.50,7.48,31.92,39.40,0.90,28.93,1139.97,High,Silver (Top 50%),150,160,310,1260.91,950.91,75.41,306.74,High Value - Retain
711879633,Existing Customer,45,M,3,High School,Single,Less than $40K,Blue,29,4,1,2,2766,1985,781,0.796,4480,70,0.75,0.718,46.92,4,3,3,0,Potential Loyalists,29,373.33,5.83,9.33,29.78,39.11,0.98,28.31,1107.27,High,Silver (Top 50%),150,145,295,1134.14,839.14,73.99,284.45,High Value - Retain
716444733,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,46,5,3,4,1438.3,0,1438.3,0.907,4271,79,0.756,0,49.28,2,3,3,0,At Risk,46,355.92,6.58,8.90,0.00,8.90,0.94,43.18,384.20,Medium,Bronze (Top 75%),150,230,380,409.30,29.30,7.16,7.71,Low Value - Grow
718460958,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,35,3,3,4,3283,1856,1427,1.103,4498,64,0.829,0.565,44.19,2,2,3,0,Hibernating,35,374.83,5.33,9.37,27.84,37.21,0.61,21.23,790.12,High,Silver (Top 50%),150,175,325,1302.38,977.38,75.05,300.73,High Value - Retain
789953733,Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,37,5,1,3,2470,1961,509,0.802,4519,78,0.733,0.794,50.28,4,3,3,0,Potential Loyalists,37,376.58,6.50,9.41,29.42,38.83,0.98,36.12,1402.65,Premium,Gold (Top 25%),150,185,335,1436.69,1101.69,76.68,328.86,High Value - Retain
770278833,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,37,3,1,3,20695,1250,19445,0.605,3924,82,0.783,0.06,49.496,4,4,3,0,Potential Loyalists,37,327.00,6.83,8.18,18.75,26.93,0.98,36.12,972.62,High,Silver (Top 50%),150,185,335,996.23,661.23,66.37,197.38,High Value - Retain
787291308,Existing Customer,42,F,5,Graduate,Married,Less than $40K,Blue,36,5,2,4,4228,1709,2519,0.493,4389,79,0.58,0.404,49.96,3,3,3,0,Potential Loyalists,36,365.75,6.58,9.14,25.63,34.78,0.98,35.15,1222.37,Premium,Gold (Top 25%),150,180,330,1252.04,922.04,73.64,279.40,High Value - Retain
710644158,Existing Customer,45,M,3,Graduate,Unknown,$80K - $120K,Blue,28,5,3,1,31743,1332,30411,0.665,4293,73,0.622,0.042,46.97,2,3,3,0,At Risk,28,357.75,6.08,8.94,19.98,28.92,0.94,26.28,760.18,Medium,Bronze (Top 75%),150,140,290,809.87,519.87,64.19,179.26,Low Value - Grow
717095733,Existing Customer,48,F,4,Unknown,Unknown,Less than $40K,Blue,29,6,3,4,3212,2517,695,0.785,4284,69,1.3,0.784,45.336,2,3,3,0,At Risk,29,357.00,5.75,8.93,37.75,46.68,0.94,27.22,1270.68,Premium,Gold (Top 25%),150,145,295,1353.72,1058.72,78.21,358.89,High Value - Retain
813338733,Existing Customer,47,F,3,Unknown,Single,Unknown,Blue,42,3,2,2,5884,1382,4502,0.91,4477,82,0.745,0.235,51.51,3,4,3,0,Potential Loyalists,42,373.08,6.83,9.33,20.73,30.06,0.98,41.00,1232.48,Premium,Gold (Top 25%),150,210,360,1262.40,902.40,71.48,250.67,High Value - Retain
787536933,Existing Customer,44,F,3,Unknown,Single,Less than $40K,Blue,33,6,2,3,1724,0,1724,0.669,4768,80,0.86,0,51.87,3,3,4,0,Potential Loyalists,33,397.33,6.67,9.93,0.00,9.93,0.98,32.22,320.03,Low,Standard,150,165,315,327.80,12.80,3.90,4.06,Low Value - Grow
714384783,Attrited Customer,59,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,3,2468,0,2468,0.5,2017,37,0.762,0,23.468,2,1,1,1,Lost,36,168.08,3.08,4.20,0.00,4.20,0.68,24.48,102.86,Low,Standard,150,180,330,151.28,-178.73,-118.15,-54.16,Low Value - Lost
713847858,Attrited Customer,49,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.409,1849,43,0.536,0,25.20,2,1,1,1,Lost,36,154.08,3.58,3.85,0.00,3.85,0.68,24.48,94.29,Low,Standard,150,180,330,138.68,-191.33,-137.97,-57.98,Low Value - Lost
809809008,Existing Customer,47,F,5,Graduate,Married,Less than $40K,Blue,42,5,1,2,3111,1541,1570,0.656,4570,68,0.511,0.495,46.48,4,3,3,0,Potential Loyalists,42,380.83,5.67,9.52,23.12,32.64,0.98,41.00,1338.22,Premium,Gold (Top 25%),150,210,360,1370.71,1010.70,73.74,280.75,High Value - Retain
719446833,Existing Customer,58,F,1,High School,Married,Less than $40K,Blue,46,4,1,3,2799,1532,1267,0.583,4214,83,0.537,0.547,51.056,4,4,3,0,Potential Loyalists,46,351.17,6.92,8.78,22.98,31.76,0.98,44.91,1426.30,Premium,Gold (Top 25%),150,230,380,1460.92,1080.92,73.99,284.45,High Value - Retain
720570333,Existing Customer,48,F,3,College,Married,Less than $40K,Blue,36,5,3,0,1912,1163,749,0.871,4786,81,0.723,0.608,52.14,2,3,4,0,At Risk,36,398.83,6.75,9.97,17.45,27.42,0.94,33.79,926.42,High,Silver (Top 50%),150,180,330,986.97,656.97,66.56,199.08,High Value - Retain
815308683,Existing Customer,46,M,3,College,Married,$80K - $120K,Blue,41,4,3,1,18927,887,18040,1.065,3101,54,1,0.047,34.604,2,2,2,0,Hibernating,41,258.42,4.50,6.46,13.31,19.77,0.61,24.87,491.64,Medium,Bronze (Top 75%),150,205,355,810.38,455.38,56.19,128.28,Low Value - Grow
810875958,Attrited Customer,51,F,3,Graduate,Married,Less than $40K,Blue,46,1,4,3,2016,395,1621,0.711,2473,44,0.571,0.196,27.892,1,1,2,1,Hibernating,46,206.08,3.67,5.15,5.93,11.08,0.61,27.91,309.13,Low,Standard,150,230,380,509.55,129.55,25.42,34.09,Low Value - Lost
717775608,Existing Customer,51,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,43,4,2,0,4830,1970,2860,0.799,4850,80,0.633,0.408,52.20,3,3,4,0,Potential Loyalists,43,404.17,6.67,10.10,29.55,39.65,0.98,41.98,1664.72,Premium,Platinum (Top 10%),150,215,365,1705.13,1340.13,78.59,367.16,High Value - Retain
718766058,Attrited Customer,56,M,2,Graduate,Single,$80K - $120K,Blue,36,1,2,2,1438.3,0,1438.3,0.65,2123,37,0.542,0,24.092,3,1,1,1,Need Attention,36,176.92,3.08,4.42,0.00,4.42,0.76,27.33,120.90,Low,Standard,150,180,330,159.23,-170.78,-107.25,-51.75,Low Value - Lost
710656683,Existing Customer,50,F,3,High School,Single,Less than $40K,Blue,36,4,3,1,1986,1614,372,0.554,4442,64,0.73,0.813,43.97,2,2,3,0,Hibernating,36,370.17,5.33,9.25,24.21,33.46,0.61,21.84,730.86,Medium,Bronze (Top 75%),150,180,330,1204.71,874.71,72.61,265.06,Low Value - Grow
768390708,Existing Customer,47,M,2,Unknown,Single,$80K - $120K,Blue,41,6,1,1,2877,1136,1741,0.756,4006,68,0.478,0.395,44.224,4,3,3,0,Potential Loyalists,41,333.83,5.67,8.35,17.04,25.39,0.98,40.03,1016.16,High,Silver (Top 50%),150,205,355,1040.82,685.82,65.89,193.19,High Value - Retain
713263758,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,45,3,2,2,2312,1997,315,0.787,5085,78,0.773,0.864,52.34,3,3,4,0,Potential Loyalists,45,423.75,6.50,10.59,29.96,40.55,0.98,43.93,1781.45,Premium,Platinum (Top 10%),150,225,375,1824.69,1449.69,79.45,386.58,High Value - Retain
754564308,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,39,3,3,2,2644,2126,518,0.748,3601,66,0.65,0.804,41.40,2,2,2,0,Hibernating,39,300.08,5.50,7.50,31.89,39.39,0.61,23.66,932.03,High,Silver (Top 50%),150,195,345,1536.29,1191.29,77.54,345.30,High Value - Retain
827890758,Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,35,5,3,0,2062,1302,760,0.631,3785,63,0.75,0.631,40.94,2,2,2,0,Hibernating,35,315.42,5.25,7.89,19.53,27.42,0.61,21.23,582.13,Medium,Bronze (Top 75%),150,175,325,959.54,634.54,66.13,195.24,Low Value - Grow
779945508,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,35,5,2,2,3510,1881,1629,0.66,3808,81,0.884,0.536,48.432,3,3,2,0,Potential Loyalists,35,317.33,6.75,7.93,28.22,36.15,0.98,34.17,1235.21,Premium,Gold (Top 25%),150,175,325,1265.19,940.19,74.31,289.29,High Value - Retain
720807183,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,36,3,2,1,15026,916,14110,0.721,3281,63,0.8,0.061,39.12,3,2,2,0,Need Attention,36,273.42,5.25,6.84,13.74,20.58,0.76,27.33,562.41,Medium,Bronze (Top 75%),150,180,330,740.72,410.72,55.45,124.46,Low Value - Grow
709309308,Attrited Customer,50,M,3,College,Unknown,$80K - $120K,Blue,37,1,3,2,27186,0,27186,0.504,1704,34,0.478,0,21.016,2,1,1,1,Lost,37,142.00,2.83,3.55,0.00,3.55,0.68,25.16,89.31,Low,Standard,150,185,335,131.35,-203.65,-155.04,-60.79,Low Value - Lost
715844733,Existing Customer,45,M,5,High School,Married,$60K - $80K,Blue,36,6,3,2,2174,877,1297,0.644,4596,71,0.449,0.403,47.384,2,3,3,0,At Risk,36,383.00,5.92,9.58,13.16,22.73,0.94,33.79,768.08,High,Silver (Top 50%),150,180,330,818.28,488.28,59.67,147.96,High Value - Retain
712332183,Existing Customer,42,M,3,College,Single,$80K - $120K,Blue,36,6,1,0,29535,895,28640,0.952,3934,74,0.644,0.03,46.336,4,3,3,0,Potential Loyalists,36,327.83,6.17,8.20,13.42,21.62,0.98,35.15,759.91,Medium,Bronze (Top 75%),150,180,330,778.35,448.35,57.60,135.86,Low Value - Grow
790123983,Existing Customer,50,F,2,High School,Single,Less than $40K,Blue,43,4,2,1,2974,2090,884,0.975,4297,88,0.833,0.703,53.19,3,4,3,0,Potential Loyalists,43,358.08,7.33,8.95,31.35,40.30,0.98,41.98,1691.92,Premium,Platinum (Top 10%),150,215,365,1732.99,1367.99,78.94,374.79,High Value - Retain
711721458,Attrited Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,1438.3,0,1438.3,0.658,2329,43,0.593,0,27.32,3,1,2,1,Need Attention,36,194.08,3.58,4.85,0.00,4.85,0.76,27.33,132.63,Low,Standard,150,180,330,174.68,-155.33,-88.92,-47.07,Low Value - Lost
716860233,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,39,3,3,0,8148,701,7447,0.819,4124,87,0.891,0.086,51.896,2,4,3,0,At Risk,39,343.67,7.25,8.59,10.51,19.11,0.94,36.61,699.45,Medium,Bronze (Top 75%),150,195,345,745.16,400.16,53.70,115.99,Low Value - Grow
714678408,Existing Customer,48,F,4,Post-Graduate,Married,Less than $40K,Blue,31,6,6,4,2646,1983,663,0.7,4727,83,0.804,0.749,52.108,1,4,3,0,At Risk,31,393.92,6.92,9.85,29.74,39.59,0.94,29.10,1152.09,Premium,Gold (Top 25%),150,155,305,1227.38,922.38,75.15,302.42,High Value - Retain
708798483,Attrited Customer,37,F,3,Unknown,Single,Unknown,Blue,24,2,3,2,2054,0,2054,0.87,2567,43,0.593,0,28.07,2,1,2,1,Hibernating,24,213.92,3.58,5.35,0.00,5.35,0.61,14.56,77.87,Low,Standard,150,120,270,128.35,-141.65,-110.36,-52.46,Low Value - Lost
708501783,Attrited Customer,43,M,2,High School,Married,$120K +,Blue,36,6,2,4,34516,1477,33039,0.324,1868,40,0.212,0.043,24.272,3,1,1,1,Need Attention,36,155.67,3.33,3.89,22.15,26.05,0.76,27.33,711.96,Medium,Bronze (Top 75%),150,180,330,937.68,607.68,64.81,184.15,Low Value - Lost
713645883,Existing Customer,37,F,1,High School,Single,Less than $40K,Blue,23,6,3,4,1879,1486,393,0.836,5202,88,0.692,0.791,56.608,2,4,4,0,Loyal Customers,23,433.50,7.33,10.84,22.29,33.13,0.98,22.52,746.03,Medium,Bronze (Top 75%),150,115,265,761.93,496.93,65.22,187.52,Low Value - Grow
718622658,Existing Customer,45,M,4,High School,Single,$80K - $120K,Blue,34,3,2,3,15913,1696,14217,0.632,4472,86,0.792,0.107,53.088,3,4,3,0,Potential Loyalists,34,372.67,7.17,9.32,25.44,34.76,0.98,33.19,1153.72,Premium,Gold (Top 25%),150,170,320,1181.73,861.73,72.92,269.29,High Value - Retain
710641008,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,36,5,3,4,8685,0,8685,0.666,2473,56,0.6,0,32.89,2,2,2,0,Hibernating,36,206.08,4.67,5.15,0.00,5.15,0.61,21.84,112.52,Low,Standard,150,180,330,185.48,-144.52,-77.92,-43.80,Low Value - Grow
718547358,Existing Customer,60,F,2,Uneducated,Unknown,$40K - $60K,Blue,52,4,3,2,2676,1740,936,0.735,3863,69,0.725,0.65,43.652,2,3,2,0,Need Attention,52,321.92,5.75,8.05,26.10,34.15,0.76,39.48,1348.24,Premium,Gold (Top 25%),150,260,410,1775.69,1365.69,76.91,333.10,High Value - Retain
716177583,Existing Customer,58,F,1,Post-Graduate,Single,Less than $40K,Blue,36,6,2,4,1438.3,0,1438.3,0.657,4722,89,0.745,0,55.29,3,4,3,0,Potential Loyalists,36,393.50,7.42,9.84,0.00,9.84,0.98,35.15,345.76,Low,Standard,150,180,330,354.15,24.15,6.82,7.32,Low Value - Grow
713417433,Existing Customer,42,M,2,Graduate,Single,$40K - $60K,Blue,28,3,1,3,1711,0,1711,0.983,4496,77,0.925,0,49.784,4,3,3,0,Potential Loyalists,28,374.67,6.42,9.37,0.00,9.37,0.98,27.34,256.05,Low,Standard,150,140,290,262.27,-27.73,-10.57,-9.56,Low Value - Grow
713043183,Existing Customer,61,M,0,High School,Single,$40K - $60K,Blue,48,3,2,4,2572,1969,603,0.644,4313,84,0.787,0.766,51.65,3,4,3,0,Potential Loyalists,48,359.42,7.00,8.99,29.54,38.52,0.98,46.86,1805.17,Premium,Platinum (Top 10%),150,240,390,1848.98,1458.98,78.91,374.10,High Value - Retain
719328858,Attrited Customer,56,M,4,High School,Married,$60K - $80K,Blue,43,6,2,6,4535,0,4535,0.831,2342,40,0.6,0,26.168,3,1,2,1,Need Attention,43,195.17,3.33,4.88,0.00,4.88,0.76,32.65,159.30,Low,Standard,150,215,365,209.80,-155.20,-73.97,-42.52,Low Value - Lost
718501983,Existing Customer,44,M,2,Graduate,Married,$60K - $80K,Blue,36,5,6,1,5950,1117,4833,0.57,4682,89,0.679,0.188,54.33,1,4,3,0,At Risk,36,390.17,7.42,9.75,16.76,26.51,0.94,33.79,895.79,High,Silver (Top 50%),150,180,330,954.33,624.33,65.42,189.19,High Value - Retain
